time;stockInWarehouse;stockInFinalDest;stockOnRoads;numberOfBatchLargeToAverage;numberOfBatchAverageToSmall;numberOfBatchSmallToFinal;numberOfBatchProviderToLarge
2,53872E7; 2439355,471742003;333192,4184790001;83578,57835999993;159;212;425;52
2,53908E7; 2439355,471742003;333192,4184790001;83578,57835999993;159;212;425;52
2,53944E7; 2439355,471742003;333192,4184790001;83578,57835999993;159;212;425;52
2,5398E7; 2439355,471742003;333192,4184790001;83578,57835999993;159;212;425;52
2,54016E7; 2439355,471742003;333192,4184790001;83578,57835999993;159;212;425;52
2,54052E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54088E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54124E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,5416E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54196E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54232E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54268E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54304E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,5434E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54376E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54412E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54448E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54484E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,5452E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54556E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54592E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54628E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54664E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,547E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54736E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54772E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54808E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54844E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,5488E7; 2468097,994202003;333724,81597899983;45697,74829999996;147;223;446;46
2,54916E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,54952E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,54988E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55024E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,5506E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55096E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55132E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55168E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55204E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,5524E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55276E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55312E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55348E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55384E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,5542E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55456E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55492E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55528E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55564E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,556E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55636E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55672E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55708E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,55744E7; 2453320,043652001;331498,4506789998;62609,09515000002;151;200;455;59
2,5578E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,55816E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,55852E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,55888E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,55924E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,5596E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,55996E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56032E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56068E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56104E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,5614E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56176E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56212E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56248E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56284E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,5632E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56356E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56392E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56428E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56464E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,565E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56536E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56572E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56608E7; 2455569,1972820004;327566,96583900007;67848,52462999999;137;221;422;57
2,56644E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,5668E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,56716E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,56752E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,56788E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,56824E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,5686E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,56896E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,56932E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,56968E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57004E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,5704E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57076E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57112E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57148E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57184E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,5722E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57256E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57292E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57328E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57364E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,574E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57436E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57472E7; 2447681,3836919996;325710,289629;87791,52009999997;173;222;465;69
2,57508E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57544E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,5758E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57616E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57652E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57688E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57724E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,5776E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57796E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57832E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57868E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57904E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,5794E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,57976E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,58012E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,58048E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,58084E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,5812E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,58156E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,58192E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,58228E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,58264E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,583E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,58336E7; 2456315,0009819986;326045,44379399996;78475,942605;146;225;429;55
2,58372E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58408E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58444E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,5848E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58516E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58552E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58588E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58624E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,5866E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58696E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58732E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58768E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58804E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,5884E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58876E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58912E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58948E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,58984E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,5902E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,59056E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,59092E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,59128E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,59164E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,592E7; 2454935,8640520005;330836,2862048999;63254,723434100015;169;190;491;73
2,59236E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59272E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59308E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59344E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,5938E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59416E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59452E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59488E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59524E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,5956E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59596E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59632E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59668E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59704E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,5974E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59776E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59812E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59848E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59884E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,5992E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59956E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,59992E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,60028E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,60064E7; 2449771,945712002;327128,584409;69488,69451;172;227;454;53
2,601E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60136E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60172E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60208E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60244E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,6028E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60316E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60352E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60388E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60424E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,6046E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60496E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60532E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60568E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60604E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,6064E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60676E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60712E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60748E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60784E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,6082E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60856E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60892E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60928E7; 2434351,9542819997;324821,08212899975;102111,27592;167;217;495;56
2,60964E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61036E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61072E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61108E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61144E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,6118E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61216E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61252E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61288E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61324E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,6136E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61396E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61432E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61468E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61504E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,6154E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61576E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61612E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61648E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61684E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,6172E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61756E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61792E7; 2466201,1930720024;330478,4051689998;70252,70245999999;159;226;426;54
2,61828E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,61864E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,619E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,61936E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,61972E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62008E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62044E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,6208E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62116E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62152E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62188E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62224E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,6226E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62296E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62332E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62368E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62404E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,6244E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62476E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62512E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62548E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62584E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,6262E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62656E7; 2485924,167452004;325297,0037489999;46573,078440000005;142;199;455;58
2,62692E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,62728E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,62764E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,628E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,62836E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,62872E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,62908E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,62944E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,6298E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63016E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63052E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63088E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63124E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,6316E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63196E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63232E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63268E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63304E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,6334E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63376E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63412E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63448E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63484E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,6352E7; 2473162,950427;320572,9088290002;92006,00430500004;166;205;456;58
2,63556E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63592E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63628E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63664E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,637E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63736E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63772E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63808E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63844E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,6388E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63916E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63952E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,63988E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,64024E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,6406E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,64096E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,64132E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,64168E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,64204E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,6424E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,64276E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,64312E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,64348E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,64384E7; 2477159,637547003;327165,71108899964;71705,12471500001;162;198;488;57
2,6442E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64456E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64492E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64528E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64564E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,646E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64636E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64672E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64708E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64744E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,6478E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64816E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64852E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64888E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64924E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,6496E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,64996E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,65032E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,65068E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,65104E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,6514E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,65176E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,65212E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,65248E7; 2472533,5359619986;331354,6031889997;69808,53909999997;173;245;453;75
2,65284E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,6532E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65356E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65392E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65428E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65464E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,655E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65536E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65572E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65608E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65644E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,6568E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65716E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65752E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65788E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65824E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,6586E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65896E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65932E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,65968E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,66004E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,6604E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,66076E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,66112E7; 2480000,6271619974;327754,0741889997;53240,428090000016;145;202;459;58
2,66148E7; 2448399,4555319967;329016,94788900006;73180,47531999997;182;198;461;55
2,66184E7; 2448399,4555319967;329016,94788900006;73180,47531999997;182;198;461;55
2,6622E7; 2448399,4555319967;329016,94788900006;73180,47531999997;182;198;461;55
2,66256E7; 2448399,4555319967;329016,94788900006;73180,47531999997;182;198;461;55
2,66292E7; 2448399,4555319967;329016,94788900006;73180,47531999997;182;198;461;55
2,66328E7; 2448399,4555319967;329016,94788900006;73180,47531999997;182;198;461;55
2,66364E7; 2448399,4555319967;329016,94788900006;73180,47531999997;182;198;461;55
2,664E7; 2448399,4555319967;329016,94788900006;73180,47531999997;182;198;461;55
